g0310.asc,15,2,2,3652816,3652858,44,988.1,571.9,1341.3,607.9,7.19,253
g0310.asc,15,2,2,3652968,3652994,28,1333.4,607.1,1518.9,625.4,3.70,222
g0310.asc,15,2,1,3652968,3652998,32,1311.8,590.1,1505.6,620.2,3.90,239
g0310.asc,15,2,1,3653164,3653234,72,1484.0,626.7,415.9,545.7,21.04,478
g0310.asc,15,2,2,3653164,3653238,76,1512.2,616.2,384.6,562.6,22.16,469
g0310.asc,15,2,1,3653652,3653690,40,416.8,538.8,778.0,585.0,7.28,284
g0310.asc,15,2,2,3653652,3653690,40,421.0,548.4,797.7,606.1,7.63,335
g0310.asc,16,1,2,3657148,3657154,8,975.1,522.9,990.6,524.0,0.32,57
g0310.asc,16,1,1,3657148,3657166,20,984.3,513.8,996.3,512.0,0.25,56
g0310.asc,16,1,2,3657328,3657334,8,974.5,525.8,960.4,529.7,0.30,60
g0310.asc,16,2,2,3659356,3659398,44,991.6,558.3,1349.1,585.5,7.27,238
g0310.asc,16,2,1,3659356,3659402,48,984.1,541.1,1349.3,586.7,7.47,240
g0310.asc,16,2,1,3659516,3659538,24,1343.0,584.7,1475.5,603.9,2.67,199
g0310.asc,16,2,2,3659516,3659538,24,1353.9,579.1,1490.8,591.4,2.73,199
g0310.asc,16,2,1,3659732,3659798,68,1488.0,592.4,460.9,498.1,20.45,511
g0310.asc,16,2,2,3659732,3659802,72,1499.0,585.2,430.0,497.1,21.26,482
g0310.asc,17,1,1,3664760,3664766,8,989.7,526.6,975.4,529.4,0.30,52
g0310.asc,17,1,2,3664760,3664766,8,956.2,512.7,942.6,515.2,0.28,52
g0310.asc,17,1,1,3665048,3665054,8,976.8,545.5,989.5,550.0,0.28,56
g0310.asc,17,1,2,3665048,3665054,8,955.8,538.7,967.2,543.5,0.26,53
g0310.asc,17,2,1,3666400,3666450,52,987.3,539.1,588.6,544.6,8.06,250
g0310.asc,17,2,2,3666400,3666450,52,971.3,533.2,572.7,552.1,8.06,237
g0310.asc,17,2,1,3666640,3666662,24,568.1,543.7,435.9,553.9,2.63,182
g0310.asc,17,2,2,3666640,3666662,24,569.4,548.5,429.9,566.3,2.79,196
g0310.asc,17,2,1,3666864,3666930,68,423.1,542.2,1470.7,611.8,20.66,478
g0310.asc,17,2,2,3666860,3666930,72,412.4,541.0,1432.3,604.6,20.11,486
g0310.asc,17,2,2,3667116,3667134,20,1431.8,585.3,1487.7,613.1,1.26,121
g0310.asc,17,2,1,3667120,3667138,20,1452.6,615.1,1505.9,635.7,1.14,109
g0310.asc,18,1,1,3670492,3670498,8,967.8,510.7,958.2,513.1,0.20,43
g0310.asc,18,1,2,3670492,3670502,12,988.3,520.7,967.7,526.9,0.44,55
g0310.asc,18,1,2,3671672,3671678,8,954.1,541.2,939.1,543.1,0.31,69
g0310.asc,18,1,1,3671672,3671682,12,975.6,541.0,948.5,542.2,0.55,69
g0310.asc,18,1,2,3671968,3671978,12,939.3,533.4,962.5,548.9,0.59,74
g0310.asc,18,1,1,3671968,3671978,12,952.2,532.7,977.7,547.5,0.62,77
g0310.asc,18,2,1,3673500,3673534,36,958.8,527.8,1220.8,564.9,5.39,231
g0310.asc,18,2,2,3673500,3673534,36,953.9,530.9,1231.9,558.9,5.68,245
g0310.asc,18,2,1,3673644,3673674,32,1230.5,560.6,1461.1,587.9,4.64,246
g0310.asc,18,2,2,3673644,3673674,32,1232.5,553.1,1472.9,574.1,4.82,250
g0310.asc,18,2,1,3673832,3673906,76,1473.2,594.1,466.4,549.7,19.86,422
g0310.asc,18,2,2,3673832,3673906,76,1478.9,580.0,433.9,558.1,20.60,427
g0310.asc,19,0,2,3678484,3678490,8,1001.7,467.7,998.2,453.0,0.35,70
g0310.asc,19,1,1,3678452,3678622,172,934.6,517.9,905.9,450.3,1.67,202
g0310.asc,19,1,1,3678660,3678682,24,920.3,424.4,919.7,492.9,1.58,100
g0310.asc,19,1,1,3678828,3678834,8,940.1,522.3,947.9,528.3,0.21,47
g0310.asc,19,1,2,3678828,3678834,8,960.5,522.9,967.4,535.0,0.31,53
g0310.asc,19,1,2,3679116,3679230,116,989.1,550.0,976.1,437.6,2.58,286
g0310.asc,19,1,1,3679108,3679270,164,968.2,534.1,945.0,464.2,1.67,525
g0310.asc,19,1,1,3680048,3680058,12,993.1,560.6,977.7,578.4,0.51,64
g0310.asc,19,1,2,3680048,3680058,12,952.1,556.3,932.2,581.6,0.70,88
g0310.asc,19,2,1,3681772,3681814,44,976.9,560.5,599.7,539.4,7.64,276
g0310.asc,19,2,2,3681772,3681818,48,961.1,577.1,572.2,562.4,7.86,278
g0310.asc,19,2,1,3681944,3681966,24,583.9,536.9,470.3,537.1,2.26,157
g0310.asc,19,2,2,3681944,3681966,24,584.0,550.9,459.4,551.2,2.48,170
g0310.asc,19,2,1,3682196,3682258,64,473.6,537.5,1459.1,610.8,19.58,465
g0310.asc,19,2,2,3682196,3682258,64,466.2,549.3,1434.6,617.2,19.24,491
g0310.asc,19,2,2,3682468,3682486,20,1457.8,604.1,1516.1,621.1,1.21,118
g0310.asc,19,2,1,3682468,3682490,24,1459.7,605.3,1522.1,629.9,1.35,132
g0310.asc,20,0,2,3686152,3686170,20,978.5,535.8,946.5,573.8,1.09,87
g0310.asc,20,0,1,3686152,3686174,24,968.2,520.8,932.3,549.8,0.99,78
g0310.asc,20,1,2,3686420,3686430,12,951.9,552.1,973.8,561.4,0.49,62
g0310.asc,20,1,1,3686420,3686430,12,938.3,532.6,961.0,545.3,0.55,68
g0310.asc,20,1,1,3686692,3686766,76,950.2,538.8,794.0,589.9,3.39,183
g0310.asc,20,1,2,3686812,3686818,8,972.4,489.3,974.8,507.2,0.41,79
g0310.asc,20,1,1,3686812,3686858,48,851.3,605.8,931.3,522.0,2.51,126
g0310.asc,20,1,1,3687124,3687130,8,981.7,568.2,996.9,567.6,0.31,56
g0310.asc,20,1,2,3687124,3687130,8,949.9,581.9,963.5,580.4,0.28,60
